"id_pedido","dt_pedido","id_cliente","id_loja"
77208,2022-07-11,11,1
77209,2022-06-28,64,2
77210,2022-07-18,41,2
77211,2022-07-16,64,3
77212,2022-07-15,79,2
77213,2022-07-12,3,3
77214,2022-07-04,91,2
77215,2022-07-09,36,1
77216,2022-07-14,78,2
77217,2022-07-02,46,1
77218,2022-06-22,43,2
77219,2022-07-18,17,3
77220,2022-07-06,38,3
77221,2022-07-14,81,3
77222,2022-07-06,96,3
77223,2022-06-22,14,2
77224,2022-06-26,36,1
77225,2022-06-21,20,3
77226,2022-07-02,73,3
77227,2022-07-08,71,1
77228,2022-06-26,79,3
77229,2022-06-25,53,2
77230,2022-07-09,69,2
77231,2022-07-06,26,2
77232,2022-07-19,11,3
77233,2022-07-11,67,3
77234,2022-07-12,40,1
77235,2022-07-12,93,1
77236,2022-06-20,11,2
77237,2022-07-01,96,1
77238,2022-07-14,5,3
77239,2022-07-08,43,3
77240,2022-06-29,76,1
77241,2022-07-19,20,2
77242,2022-07-14,98,2
77243,2022-06-21,2,2
77244,2022-07-13,46,3
77245,2022-07-07,35,3
77246,2022-07-14,39,1
77247,2022-07-16,76,3
77248,2022-06-24,72,2
77249,2022-06-21,99,2
77250,2022-07-13,87,1
77251,2022-07-03,84,3
77252,2022-06-30,28,2
77253,2022-07-09,2,3
77254,2022-06-28,58,2
77255,2022-06-19,94,2
77256,2022-07-14,11,2
77257,2022-06-24,50,2
77258,2022-07-17,27,3
77259,2022-07-17,38,3
77260,2022-07-16,32,3
77261,2022-07-08,92,2
77262,2022-07-07,21,2
77263,2022-06-28,83,1
77264,2022-07-05,24,1
77265,2022-06-20,54,3
77266,2022-07-17,66,3
77267,2022-07-13,28,2
77268,2022-07-19,57,2
77269,2022-07-02,53,1
77270,2022-07-03,5,3
77271,2022-07-01,55,2
77272,2022-07-14,39,1
77273,2022-07-10,47,1
77274,2022-07-13,61,1
77275,2022-07-17,47,1
77276,2022-06-21,76,2
77277,2022-07-02,85,3
77278,2022-07-12,76,2
77279,2022-06-29,84,1
77280,2022-06-21,7,2
77281,2022-06-25,47,3
77282,2022-06-23,71,3
77283,2022-06-26,50,3
77284,2022-07-16,49,3
77285,2022-06-21,71,1
77286,2022-07-11,12,3
77287,2022-07-10,9,1
77288,2022-07-06,7,1
77289,2022-06-28,42,3
77290,2022-06-29,79,1
77291,2022-07-13,23,3
77292,2022-07-01,63,3
77293,2022-07-05,31,3
77294,2022-06-30,94,1
77295,2022-07-06,70,2
77296,2022-06-26,36,3
77297,2022-07-18,65,1
77298,2022-07-02,61,1
77299,2022-06-19,55,3
77300,2022-06-21,9,2
77301,2022-06-25,33,2
77302,2022-07-10,99,3
77303,2022-07-07,58,3
77304,2022-07-07,32,1
77305,2022-07-12,74,3
77306,2022-06-20,16,2
77307,2022-07-12,44,1
77308,2022-07-15,59,3
77309,2022-07-03,20,1
77310,2022-07-13,79,2
77311,2022-07-09,19,1
77312,2022-07-11,83,2
77313,2022-07-14,42,3
77314,2022-06-20,91,2
77315,2022-07-02,11,2
77316,2022-07-17,65,1
77317,2022-06-27,33,3
77318,2022-07-03,68,3
77319,2022-07-08,82,3
77320,2022-07-13,19,3
77321,2022-06-26,13,3
77322,2022-07-14,7,2
77323,2022-06-25,5,1
77324,2022-07-05,83,2
77325,2022-07-06,49,1
77326,2022-07-12,8,1
77327,2022-07-18,46,2
77328,2022-07-13,82,2
77329,2022-07-07,57,3
77330,2022-07-18,8,1
77331,2022-07-14,98,1
77332,2022-06-27,86,2
77333,2022-07-10,10,1
77334,2022-06-21,48,1
77335,2022-07-07,14,3
77336,2022-06-22,60,2
77337,2022-06-29,36,1
77338,2022-07-15,70,1
77339,2022-07-10,81,2
77340,2022-06-22,61,1
77341,2022-07-04,17,3
77342,2022-07-12,91,2
77343,2022-07-03,72,2
77344,2022-06-30,46,3
77345,2022-06-23,37,3
77346,2022-06-27,100,2
77347,2022-07-08,8,3
77348,2022-07-16,25,3
77349,2022-07-01,74,3
77350,2022-07-03,39,1
77351,2022-07-17,12,2
77352,2022-07-07,63,1
77353,2022-06-27,36,3
77354,2022-07-10,42,2
77355,2022-07-11,24,2
77356,2022-06-23,38,2
77357,2022-07-18,45,2
77358,2022-07-04,17,2
77359,2022-06-19,63,2
77360,2022-07-04,89,3
77361,2022-06-22,89,1
77362,2022-07-04,58,3
77363,2022-06-25,20,3
77364,2022-06-29,39,3
77365,2022-07-19,97,2
77366,2022-06-20,1,1
77367,2022-07-14,37,2
77368,2022-07-08,77,2
77369,2022-07-11,35,3
77370,2022-07-15,13,2
77371,2022-07-03,52,1
77372,2022-07-11,91,2
77373,2022-07-19,5,1
77374,2022-06-19,1,1
77375,2022-07-18,41,1
77376,2022-07-12,88,3
77377,2022-06-20,99,1
77378,2022-07-09,95,3
77379,2022-07-06,48,1
77380,2022-07-04,42,1
77381,2022-07-04,78,3
77382,2022-06-24,11,1
77383,2022-07-07,79,3
77384,2022-06-30,77,3
77385,2022-06-30,18,1
77386,2022-07-11,56,3
77387,2022-06-24,18,3
77388,2022-06-20,25,1
77389,2022-07-19,2,3
77390,2022-06-21,90,2
77391,2022-07-18,43,2
77392,2022-07-14,77,1
77393,2022-07-13,70,2
77394,2022-07-02,73,3
77395,2022-06-29,95,1
77396,2022-07-16,30,1
77397,2022-07-19,69,3
77398,2022-07-02,72,2
77399,2022-06-25,58,1
77400,2022-07-09,16,1
77401,2022-06-21,45,2
77402,2022-07-17,35,1
77403,2022-06-19,77,2
77404,2022-07-09,30,2
77405,2022-07-03,7,1
77406,2022-07-01,86,3
77407,2022-07-10,83,3
77408,2022-06-28,74,1
77409,2022-07-15,46,1
77410,2022-06-26,46,2
77411,2022-07-16,79,1
77412,2022-07-08,91,3
77413,2022-07-04,26,3
77414,2022-07-06,71,1
77415,2022-07-05,15,3
77416,2022-07-10,48,3
77417,2022-06-23,57,1
77418,2022-07-10,49,3
77419,2022-07-05,94,1
77420,2022-06-22,68,3
77421,2022-06-26,7,2
77422,2022-07-08,88,3
77423,2022-07-03,64,2
77424,2022-07-19,6,1
77425,2022-06-22,84,1
77426,2022-07-14,73,2
77427,2022-07-19,54,2
77428,2022-07-10,85,3
77429,2022-07-18,92,3
77430,2022-06-20,61,1
77431,2022-07-03,2,3
77432,2022-06-21,34,2
77433,2022-07-08,79,2
77434,2022-06-20,18,1
77435,2022-07-03,82,1
77436,2022-06-25,29,3
77437,2022-07-12,28,3
77438,2022-07-08,25,1
77439,2022-07-10,59,2
77440,2022-07-10,69,3
77441,2022-07-02,60,2
77442,2022-07-01,4,1
77443,2022-07-18,44,3
77444,2022-07-01,7,2
77445,2022-07-03,29,1
77446,2022-06-28,70,1
77447,2022-06-27,70,2
77448,2022-06-30,55,2
77449,2022-07-18,45,1
77450,2022-07-04,22,3
77451,2022-06-27,46,1
77452,2022-07-19,88,2
77453,2022-06-20,14,1
77454,2022-07-16,5,3
77455,2022-07-12,66,1
77456,2022-07-04,79,2
77457,2022-07-14,62,3
77458,2022-07-17,59,3
77459,2022-06-21,10,1
77460,2022-07-16,88,1
77461,2022-07-03,22,3
77462,2022-06-24,18,3
77463,2022-07-15,99,1
77464,2022-06-30,48,3
77465,2022-07-10,77,3
77466,2022-07-05,26,3
77467,2022-07-11,24,2
77468,2022-06-28,65,2
77469,2022-07-13,52,3
77470,2022-06-29,96,3
77471,2022-07-17,85,1
77472,2022-07-02,85,1
77473,2022-07-16,14,2
77474,2022-07-12,71,3
77475,2022-06-19,80,1
77476,2022-07-14,77,1
77477,2022-07-01,27,2
77478,2022-07-09,83,2
77479,2022-07-13,33,2
77480,2022-07-04,54,3
77481,2022-06-24,98,1
77482,2022-06-19,63,2
77483,2022-06-23,90,1
77484,2022-07-18,85,1
77485,2022-06-21,40,2
77486,2022-06-25,63,1
77487,2022-07-12,60,1
77488,2022-07-01,29,2
77489,2022-07-17,78,1
77490,2022-07-17,28,1
77491,2022-07-14,99,1
77492,2022-06-27,49,3
77493,2022-06-19,40,3
77494,2022-07-12,46,1
77495,2022-07-03,55,2
77496,2022-07-11,69,3
77497,2022-07-10,12,3
77498,2022-06-23,38,1
77499,2022-07-13,89,2
77500,2022-07-12,48,1
77501,2022-07-01,17,3
77502,2022-07-02,26,2
77503,2022-06-30,44,1
77504,2022-07-12,10,1
77505,2022-06-28,84,2
77506,2022-07-15,47,2
77507,2022-07-15,4,3
77508,2022-07-09,43,1
77509,2022-06-27,90,1
77510,2022-06-25,9,2
77511,2022-06-29,71,2
77512,2022-07-18,39,1
77513,2022-07-04,31,3
77514,2022-07-13,20,1
77515,2022-06-28,93,1
77516,2022-07-16,59,3
77517,2022-07-19,33,1
77518,2022-07-14,36,2
77519,2022-06-24,67,1
77520,2022-06-27,20,3
77521,2022-06-26,47,1
77522,2022-07-17,5,1
77523,2022-07-15,57,1
77524,2022-06-26,70,2
77525,2022-07-02,79,3
77526,2022-07-12,98,2
77527,2022-07-06,38,1
77528,2022-06-30,7,2
77529,2022-06-19,62,3
77530,2022-07-01,59,1
77531,2022-06-19,22,1
77532,2022-06-23,50,1
77533,2022-06-27,66,1
77534,2022-06-20,13,1
77535,2022-06-27,68,2
77536,2022-06-19,55,3
77537,2022-06-23,48,3
77538,2022-07-05,76,3
77539,2022-06-28,8,1
77540,2022-06-23,8,1
77541,2022-06-24,19,2
77542,2022-06-19,61,1
77543,2022-07-08,87,1
77544,2022-06-27,24,1
77545,2022-06-25,34,1
77546,2022-07-03,20,1
77547,2022-06-26,71,1
77548,2022-07-05,70,2
77549,2022-06-26,55,3
77550,2022-07-07,29,2
77551,2022-07-01,71,2
77552,2022-07-07,86,1
77553,2022-07-18,97,3
77554,2022-06-21,22,3
77555,2022-07-10,93,3
77556,2022-06-25,79,1
77557,2022-07-12,22,3
77558,2022-07-19,34,2
77559,2022-07-11,22,1
77560,2022-07-16,66,2
77561,2022-07-01,34,1
77562,2022-07-14,79,1
77563,2022-06-30,1,3
77564,2022-07-19,96,3
77565,2022-07-01,12,1
77566,2022-06-25,32,2
77567,2022-06-24,94,1
77568,2022-07-15,90,1
77569,2022-07-11,33,2
77570,2022-06-25,87,3
77571,2022-07-19,61,2
77572,2022-07-17,91,2
77573,2022-06-25,73,2
77574,2022-07-16,18,3
77575,2022-06-21,72,1
77576,2022-07-19,43,2
77577,2022-06-25,22,3
77578,2022-07-15,25,3
77579,2022-07-13,99,3
77580,2022-07-19,32,3
77581,2022-06-29,88,3
77582,2022-07-08,42,1
77583,2022-07-13,77,3
77584,2022-07-17,9,3
77585,2022-06-30,61,1
77586,2022-07-17,69,2
77587,2022-07-18,93,2
77588,2022-07-16,77,2
77589,2022-07-14,55,3
77590,2022-07-02,55,3
77591,2022-07-02,85,1
77592,2022-06-29,60,1
77593,2022-06-26,26,1
77594,2022-07-13,29,3
77595,2022-06-19,80,1
77596,2022-07-07,7,3
77597,2022-06-23,6,3
77598,2022-07-10,28,1
77599,2022-07-01,58,1
77600,2022-07-09,24,1
77601,2022-06-28,99,1
77602,2022-06-26,21,3
77603,2022-06-21,80,2
77604,2022-06-20,41,1
77605,2022-07-10,4,1
77606,2022-07-08,86,3
77607,2022-07-08,57,1
77608,2022-06-24,49,3
77609,2022-07-19,93,2
77610,2022-07-12,74,2
77611,2022-07-19,41,3
77612,2022-07-09,49,1
77613,2022-07-10,96,3
77614,2022-07-11,46,2
77615,2022-07-07,27,3
77616,2022-07-18,28,2
77617,2022-06-22,67,1
77618,2022-07-18,41,2
77619,2022-07-02,84,1
77620,2022-07-05,80,1
77621,2022-07-19,54,2
77622,2022-06-24,11,1
77623,2022-06-28,12,2
77624,2022-06-23,44,2
77625,2022-06-21,66,1
77626,2022-07-14,93,1
77627,2022-06-19,85,3
77628,2022-07-06,35,1
77629,2022-07-06,62,1
77630,2022-06-23,70,3
77631,2022-07-05,68,1
77632,2022-07-02,57,2
77633,2022-07-01,52,3
77634,2022-06-23,58,3
77635,2022-06-21,55,3
77636,2022-06-28,87,3
77637,2022-07-04,15,3
77638,2022-06-24,83,3
77639,2022-06-25,96,3
77640,2022-07-11,49,2
77641,2022-07-12,85,3
77642,2022-06-27,36,3
77643,2022-06-29,8,1
77644,2022-07-05,75,1
77645,2022-07-09,53,1
77646,2022-07-03,41,2
77647,2022-07-16,34,1
77648,2022-06-24,93,2
77649,2022-07-07,34,1
77650,2022-07-06,33,1
77651,2022-06-21,34,2
77652,2022-06-23,54,3
77653,2022-06-28,18,1
77654,2022-07-03,82,1
77655,2022-07-05,30,3
77656,2022-07-05,20,1
77657,2022-07-19,17,3
77658,2022-06-23,60,2
77659,2022-06-21,19,2
77660,2022-07-08,6,3
77661,2022-07-17,12,3
77662,2022-06-19,35,3
77663,2022-06-21,100,3
77664,2022-07-19,83,1
77665,2022-07-16,17,3
77666,2022-06-25,92,1
77667,2022-06-27,7,1
77668,2022-07-06,25,1
77669,2022-07-14,19,1
77670,2022-06-25,24,1
77671,2022-07-02,78,3
77672,2022-06-30,85,3
77673,2022-06-19,2,2
77674,2022-07-03,92,3
77675,2022-07-03,34,3
77676,2022-07-02,26,1
77677,2022-07-12,63,1
77678,2022-06-24,67,2
77679,2022-07-13,46,3
77680,2022-07-07,55,1
77681,2022-06-22,94,1
77682,2022-06-23,16,2
77683,2022-07-01,32,3
77684,2022-06-22,11,3
77685,2022-07-09,30,2
77686,2022-06-28,57,1
77687,2022-06-21,63,2
77688,2022-07-03,94,3
77689,2022-07-08,10,3
77690,2022-06-29,32,3
77691,2022-06-25,97,1
77692,2022-07-15,2,1
77693,2022-07-17,96,2
77694,2022-07-13,77,1
77695,2022-06-19,11,1
77696,2022-06-24,41,2
77697,2022-07-03,15,3
77698,2022-06-20,4,3
77699,2022-07-05,95,3
77700,2022-07-10,57,2
77701,2022-07-06,13,1
77702,2022-06-20,87,1
77703,2022-06-21,8,3
77704,2022-06-21,30,1
77705,2022-07-12,92,2
77706,2022-07-18,90,2
77707,2022-06-25,94,3
77708,2022-07-15,99,1
77709,2022-06-28,62,2
77710,2022-06-19,40,3
77711,2022-06-30,35,1
77712,2022-07-08,64,2
77713,2022-06-22,79,1
77714,2022-06-21,11,2
77715,2022-06-27,13,1
77716,2022-07-10,15,3
77717,2022-06-22,57,3
77718,2022-06-30,85,3
77719,2022-07-05,36,2
77720,2022-07-14,75,1
77721,2022-06-30,34,3
77722,2022-06-27,89,2
77723,2022-06-24,1,3
77724,2022-06-21,27,1
77725,2022-07-12,55,2
77726,2022-07-02,23,2
77727,2022-07-09,39,1
77728,2022-07-18,5,1
77729,2022-06-30,87,1
77730,2022-07-16,45,2
77731,2022-06-26,19,2
77732,2022-07-10,37,3
77733,2022-07-15,53,2
77734,2022-07-14,71,3
77735,2022-06-27,44,2
77736,2022-06-28,37,3
77737,2022-07-09,1,1
77738,2022-06-23,84,2
77739,2022-07-13,47,1
77740,2022-07-12,60,3
77741,2022-07-08,20,2
77742,2022-06-25,15,2
77743,2022-07-18,69,3
77744,2022-07-05,41,2
77745,2022-07-01,100,2
77746,2022-06-24,2,3
77747,2022-07-07,7,3
77748,2022-07-04,71,1
77749,2022-07-13,57,1
77750,2022-07-07,97,3
77751,2022-06-19,66,1
77752,2022-06-24,58,1
77753,2022-06-28,96,3
77754,2022-07-04,28,1
77755,2022-07-14,5,2
77756,2022-07-17,73,1
77757,2022-07-01,67,3
77758,2022-06-22,1,2
77759,2022-07-16,100,3
77760,2022-06-25,86,3
77761,2022-07-19,87,3
77762,2022-07-14,9,1
77763,2022-06-23,5,3
77764,2022-07-08,63,1
77765,2022-07-11,88,2
77766,2022-06-23,17,2
77767,2022-07-14,8,1
77768,2022-07-05,55,2
77769,2022-06-27,35,1
77770,2022-06-25,5,3
77771,2022-07-04,32,1
77772,2022-06-25,71,3
77773,2022-07-11,21,1
77774,2022-06-21,32,1
77775,2022-07-19,82,1
77776,2022-06-26,73,2
77777,2022-07-11,13,2
77778,2022-07-07,82,1
77779,2022-06-22,81,2
77780,2022-06-30,44,1
77781,2022-07-03,4,1
77782,2022-07-14,71,3
77783,2022-06-24,9,2
77784,2022-07-03,21,2
77785,2022-07-10,97,2
77786,2022-07-17,18,3
77787,2022-07-19,5,2
77788,2022-07-14,95,1
77789,2022-07-03,52,1
77790,2022-06-29,20,3
77791,2022-07-09,30,1
77792,2022-07-15,60,3
77793,2022-06-24,69,1
77794,2022-06-27,16,3
77795,2022-06-26,54,3
77796,2022-06-21,59,3
77797,2022-06-27,45,3
77798,2022-06-30,79,1
77799,2022-06-27,90,3
77800,2022-07-15,38,1
77801,2022-06-23,55,1
77802,2022-06-22,7,1
77803,2022-06-27,58,2
77804,2022-06-25,100,2
77805,2022-06-25,73,2
77806,2022-07-15,22,1
77807,2022-07-11,20,3
77808,2022-07-11,92,2
77809,2022-07-10,48,3
77810,2022-07-03,16,1
77811,2022-07-14,42,2
77812,2022-06-20,95,3
77813,2022-07-15,23,2
77814,2022-06-23,45,3
77815,2022-06-19,24,1
77816,2022-07-18,39,1
77817,2022-07-17,40,1
77818,2022-07-01,76,1
77819,2022-07-02,58,2
77820,2022-07-05,28,3
77821,2022-06-19,26,3
77822,2022-06-27,22,1
77823,2022-07-07,28,1
77824,2022-07-06,74,1
77825,2022-07-01,59,1
77826,2022-07-09,37,3
77827,2022-06-20,57,2
77828,2022-07-06,17,1
77829,2022-07-18,34,3
77830,2022-06-20,49,2
77831,2022-07-03,34,3
77832,2022-07-07,16,3
77833,2022-07-05,95,3
77834,2022-07-16,100,2
77835,2022-06-23,94,2
77836,2022-07-14,94,3
77837,2022-07-17,80,3
77838,2022-06-30,44,2
77839,2022-07-17,97,2
77840,2022-07-13,89,2
77841,2022-07-17,47,3
77842,2022-07-08,95,2
77843,2022-07-09,51,3
77844,2022-07-15,32,3
77845,2022-07-15,16,1
77846,2022-07-17,22,2
77847,2022-06-29,81,3
77848,2022-07-17,31,3
77849,2022-07-01,44,1
77850,2022-07-18,93,3
77851,2022-06-22,8,1
77852,2022-07-09,15,3
77853,2022-07-09,12,3
77854,2022-07-11,97,3
77855,2022-06-26,75,2
77856,2022-06-20,92,2
77857,2022-07-08,2,1
77858,2022-06-26,6,3
77859,2022-06-26,44,2
77860,2022-07-17,42,1
77861,2022-06-22,37,1
77862,2022-06-21,47,1
77863,2022-07-12,11,2
77864,2022-06-29,57,1
77865,2022-06-22,86,3
77866,2022-07-05,74,2
77867,2022-07-10,43,2
77868,2022-07-06,42,3
77869,2022-06-26,74,1
77870,2022-07-04,61,3
77871,2022-07-07,94,1
77872,2022-07-11,100,3
77873,2022-07-10,12,1
77874,2022-07-14,18,3
77875,2022-07-07,14,3
77876,2022-06-26,42,1
77877,2022-07-14,92,1
77878,2022-07-07,79,1
77879,2022-06-21,45,2
77880,2022-07-18,31,3
77881,2022-07-07,79,3
77882,2022-07-18,92,3
77883,2022-06-26,29,3
77884,2022-07-07,16,2
77885,2022-07-07,71,2
77886,2022-06-29,5,3
77887,2022-07-13,97,3
77888,2022-07-19,19,2
77889,2022-06-19,32,2
77890,2022-07-15,4,2
77891,2022-07-02,84,1
77892,2022-07-12,49,2
77893,2022-07-06,86,3
77894,2022-06-28,9,3
77895,2022-07-07,72,1
77896,2022-06-21,35,1
77897,2022-06-26,7,1
77898,2022-06-25,80,1
77899,2022-07-01,60,3
77900,2022-07-05,67,1
77901,2022-07-08,1,3
77902,2022-06-19,37,1
77903,2022-07-19,20,1
77904,2022-06-21,40,3
77905,2022-06-19,28,1
77906,2022-07-05,70,1
77907,2022-07-08,31,2
77908,2022-06-20,26,3
77909,2022-06-24,86,2
77910,2022-06-26,8,2
77911,2022-06-30,89,2
77912,2022-06-30,32,1
77913,2022-07-02,54,2
77914,2022-07-04,22,2
77915,2022-07-19,100,3
77916,2022-07-10,51,2
77917,2022-07-01,1,3
77918,2022-06-19,68,3
77919,2022-06-19,3,2
77920,2022-07-09,21,1
77921,2022-07-05,53,3
77922,2022-06-28,8,1
77923,2022-06-19,41,3
77924,2022-07-09,25,1
77925,2022-06-19,42,1
77926,2022-07-03,88,3
77927,2022-06-26,58,2
77928,2022-07-08,1,1
77929,2022-07-05,6,1
77930,2022-06-23,43,2
77931,2022-07-17,81,2
77932,2022-06-30,13,3
77933,2022-06-23,97,1
77934,2022-06-29,64,2
77935,2022-07-06,2,2
77936,2022-07-17,71,3
77937,2022-07-01,68,3
77938,2022-07-01,55,2
77939,2022-07-18,6,3
77940,2022-06-19,98,2
77941,2022-06-30,47,2
77942,2022-07-05,79,1
77943,2022-07-18,85,3
77944,2022-07-01,78,3
77945,2022-06-20,58,1
77946,2022-06-21,49,3
77947,2022-07-09,46,3
77948,2022-07-06,97,3
77949,2022-06-26,41,1
77950,2022-07-05,24,1
77951,2022-06-22,47,3
77952,2022-06-25,87,2
77953,2022-06-20,11,2
77954,2022-06-21,98,2
77955,2022-07-05,33,3
77956,2022-07-10,49,1
77957,2022-07-16,20,1
77958,2022-07-07,37,3
77959,2022-06-24,18,1
77960,2022-07-08,65,2
77961,2022-07-11,38,2
77962,2022-07-17,46,2
77963,2022-07-17,87,3
77964,2022-07-06,94,3
77965,2022-07-16,72,2
77966,2022-07-07,79,3
77967,2022-07-03,35,3
77968,2022-07-15,23,1
77969,2022-07-05,77,3
77970,2022-06-30,8,3
77971,2022-06-22,29,3
77972,2022-07-06,73,2
77973,2022-07-07,50,1
77974,2022-06-30,15,3
77975,2022-07-06,4,3
77976,2022-07-08,83,3
77977,2022-06-30,17,1
77978,2022-07-08,1,3
77979,2022-07-01,72,2
77980,2022-06-19,40,1
77981,2022-07-07,98,3
77982,2022-07-12,95,1
77983,2022-07-11,18,3
77984,2022-07-17,86,3
77985,2022-07-06,96,2
77986,2022-06-30,53,2
77987,2022-07-15,36,2
77988,2022-07-19,33,2
77989,2022-07-10,57,2
77990,2022-06-23,52,1
77991,2022-06-24,53,1
77992,2022-07-01,19,2
77993,2022-06-19,75,2
77994,2022-06-30,66,2
77995,2022-06-21,31,2
77996,2022-07-03,52,2
77997,2022-07-14,99,2
77998,2022-07-08,31,2
77999,2022-07-04,33,2
78000,2022-07-09,3,2
78001,2022-07-17,70,1
78002,2022-07-05,80,2
78003,2022-07-17,93,2
78004,2022-06-25,86,3
78005,2022-06-26,45,1
78006,2022-06-30,63,3
78007,2022-06-19,64,2
78008,2022-06-22,22,2
78009,2022-07-05,98,1
78010,2022-07-17,92,3
78011,2022-07-15,90,2
78012,2022-07-06,75,3
78013,2022-07-11,26,1
78014,2022-06-21,6,2
78015,2022-06-26,38,3
78016,2022-06-22,47,1
78017,2022-06-20,58,1
78018,2022-06-29,13,3
78019,2022-06-22,12,3
78020,2022-06-19,23,3
78021,2022-07-17,40,3
78022,2022-07-19,28,1
78023,2022-06-20,12,1
78024,2022-06-20,22,3
78025,2022-07-15,89,3
78026,2022-07-11,95,2
78027,2022-07-12,6,1
78028,2022-07-08,48,2
78029,2022-07-01,86,3
78030,2022-07-04,93,1
78031,2022-07-17,20,2
78032,2022-06-19,24,1
78033,2022-07-13,1,2
78034,2022-07-06,99,3
78035,2022-07-08,85,3
78036,2022-06-19,32,2
78037,2022-07-14,29,3
78038,2022-07-15,65,3
78039,2022-07-16,52,3
78040,2022-07-11,67,1
78041,2022-07-18,65,1
78042,2022-07-08,80,1
78043,2022-06-23,52,1
78044,2022-06-20,60,3
78045,2022-07-15,55,2
78046,2022-07-17,4,2
78047,2022-07-17,66,2
78048,2022-07-09,64,3
78049,2022-07-10,46,2
78050,2022-06-30,39,1
78051,2022-07-11,55,2
78052,2022-06-26,40,3
78053,2022-07-19,13,1
78054,2022-06-22,50,3
78055,2022-07-16,34,3
78056,2022-07-01,37,1
78057,2022-06-27,96,1
78058,2022-06-29,98,3
78059,2022-06-28,21,3
78060,2022-07-11,44,1
78061,2022-07-19,76,2
78062,2022-07-16,78,1
78063,2022-06-23,19,3
78064,2022-07-19,61,3
78065,2022-07-07,53,3
78066,2022-07-07,6,1
78067,2022-06-28,75,1
78068,2022-07-11,88,1
78069,2022-07-09,85,1
78070,2022-06-28,60,2
78071,2022-07-13,93,1
78072,2022-07-11,23,1
78073,2022-07-04,12,2
78074,2022-06-27,71,2
78075,2022-07-14,21,1
78076,2022-06-22,17,2
78077,2022-07-10,66,3
78078,2022-06-21,51,3
78079,2022-06-25,69,2
78080,2022-07-15,79,3
78081,2022-07-10,82,3
78082,2022-07-07,49,2
78083,2022-06-28,36,2
78084,2022-07-18,44,1
78085,2022-07-16,53,3
78086,2022-07-06,35,1
78087,2022-07-16,39,1
78088,2022-07-13,49,1
78089,2022-07-12,4,1
78090,2022-07-13,68,1
78091,2022-06-28,58,1
78092,2022-06-23,52,2
78093,2022-07-10,75,1
78094,2022-06-26,93,2
78095,2022-06-22,90,2
78096,2022-07-15,57,3
78097,2022-06-25,39,2
78098,2022-06-26,2,1
78099,2022-07-15,20,3
78100,2022-06-24,21,2
78101,2022-06-26,48,3
78102,2022-07-07,93,2
78103,2022-07-15,16,2
78104,2022-07-10,72,2
78105,2022-07-09,100,2
78106,2022-07-16,43,3
78107,2022-06-28,65,2
78108,2022-07-17,93,3
78109,2022-07-08,5,1
78110,2022-07-18,60,3
78111,2022-07-05,94,2
78112,2022-07-08,46,2
78113,2022-07-03,15,3
78114,2022-06-21,35,3
78115,2022-07-11,69,3
78116,2022-06-26,17,2
78117,2022-07-04,57,1
78118,2022-07-15,47,2
78119,2022-07-08,15,3
78120,2022-07-06,65,2
78121,2022-07-17,71,1
78122,2022-07-11,48,1
78123,2022-06-21,27,3
78124,2022-07-16,6,2
78125,2022-06-30,80,2
78126,2022-07-09,72,2
78127,2022-07-02,10,2
78128,2022-06-29,36,2
78129,2022-07-12,20,2
78130,2022-07-04,45,3
78131,2022-07-09,34,3
78132,2022-06-26,79,1
78133,2022-07-18,53,2
78134,2022-07-01,34,1
78135,2022-06-29,15,3
78136,2022-07-16,79,2
78137,2022-06-24,19,2
78138,2022-06-21,65,3
78139,2022-07-02,64,2
78140,2022-07-15,95,2
78141,2022-07-02,88,3
78142,2022-06-26,65,1
78143,2022-07-19,42,3
78144,2022-07-02,18,2
78145,2022-07-01,56,3
78146,2022-07-17,80,2
78147,2022-07-09,17,3
78148,2022-06-25,80,1
78149,2022-06-19,77,2
78150,2022-06-26,72,2
78151,2022-07-01,85,2
78152,2022-07-03,27,2
78153,2022-06-29,20,1
78154,2022-06-23,18,3
78155,2022-06-22,53,3
78156,2022-06-28,63,1
78157,2022-07-05,33,2
78158,2022-06-30,59,2
78159,2022-06-26,5,2
78160,2022-06-21,75,1
78161,2022-06-19,31,1
78162,2022-07-12,62,3
78163,2022-07-11,16,3
78164,2022-06-20,85,2
78165,2022-07-17,38,1
78166,2022-07-06,58,1
78167,2022-06-28,41,1
78168,2022-07-07,99,2
78169,2022-06-27,19,2
78170,2022-06-23,94,2
78171,2022-06-30,87,2
78172,2022-07-04,12,3
78173,2022-07-06,25,2
78174,2022-06-21,87,1
78175,2022-07-19,79,2
78176,2022-07-09,15,1
78177,2022-06-30,13,3
78178,2022-06-22,42,1
78179,2022-07-02,52,1
78180,2022-07-05,82,1
78181,2022-07-14,37,3
78182,2022-07-01,93,2
78183,2022-07-11,78,2
78184,2022-06-25,89,1
78185,2022-07-11,64,1
78186,2022-07-13,78,1
78187,2022-07-02,37,2
78188,2022-06-28,91,3
78189,2022-07-02,28,2
78190,2022-07-05,55,2
78191,2022-07-03,89,1
78192,2022-06-26,26,2
78193,2022-07-16,84,3
78194,2022-06-23,71,1
78195,2022-07-11,55,2
78196,2022-06-29,17,2
78197,2022-06-28,4,2
78198,2022-07-09,90,3
78199,2022-07-16,14,3
78200,2022-07-07,13,3
78201,2022-07-08,26,3
78202,2022-07-17,86,3
78203,2022-07-18,82,1
78204,2022-07-12,25,2
78205,2022-06-22,54,3
