"id_pedido","id_produto","qtd","preco_unit","desconto"
84928,11,9,528.31,31.70
84928,14,7,193.47,11.61
84928,18,9,817.73,8.18
84929,10,7,820.94,24.63
84930,19,7,798.36,31.93
84931,8,2,267.22,26.72
84931,20,6,904.09,9.04
84932,16,5,872.56,69.80
84933,4,4,664.36,39.86
84933,4,5,664.36,6.64
84933,11,2,528.31,52.83
84934,14,7,193.47,11.61
84934,3,8,959.40,47.97
84934,8,8,267.22,21.38
84935,12,8,491.65,0.00
84935,11,8,528.31,42.26
84936,5,9,105.06,0.00
84937,16,6,872.56,52.35
84938,13,8,236.78,9.47
84938,1,3,190.94,11.46
84939,13,5,236.78,14.21
84939,9,8,247.20,12.36
84939,9,7,247.20,24.72
84940,10,7,820.94,73.88
84940,1,4,190.94,15.28
84940,2,3,229.05,16.03
84941,7,2,439.56,17.58
84942,10,9,820.94,8.21
84942,4,2,664.36,39.86
84942,17,1,835.98,33.44
84943,11,10,528.31,5.28
84944,12,10,491.65,29.50
84945,1,6,190.94,1.91
84945,6,5,345.27,24.17
84945,17,2,835.98,83.60
84946,16,3,872.56,0.00
84947,13,3,236.78,7.10
84947,3,3,959.40,67.16
84947,13,5,236.78,23.68
84948,20,8,904.09,81.37
84948,17,3,835.98,75.24
84949,3,4,959.40,38.38
84949,19,8,798.36,71.85
84949,19,10,798.36,7.98
84950,3,3,959.40,47.97
84950,20,9,904.09,81.37
84951,13,6,236.78,14.21
84952,2,2,229.05,4.58
84953,1,6,190.94,1.91
84954,9,3,247.20,2.47
84955,3,8,959.40,86.35
84956,11,9,528.31,26.42
84957,20,7,904.09,9.04
84958,5,1,105.06,10.51
84958,20,4,904.09,18.08
84959,9,6,247.20,0.00
84960,15,5,252.50,17.68
84960,6,5,345.27,13.81
84960,2,10,229.05,0.00
84961,7,8,439.56,21.98
84961,2,7,229.05,4.58
84962,7,10,439.56,30.77
84962,14,5,193.47,3.87
84962,20,5,904.09,9.04
84963,1,9,190.94,0.00
84963,20,7,904.09,54.25
84963,13,6,236.78,18.94
84964,15,2,252.50,10.10
84965,8,3,267.22,0.00
84965,17,5,835.98,58.52
84965,20,2,904.09,63.29
84966,15,1,252.50,12.63
84966,4,8,664.36,0.00
84966,2,3,229.05,9.16
84967,18,4,817.73,16.35
84968,5,1,105.06,4.20
84969,5,7,105.06,0.00
84969,8,7,267.22,16.03
84969,17,10,835.98,66.88
84970,17,3,835.98,0.00
84970,7,9,439.56,35.16
84971,11,7,528.31,10.57
84971,16,6,872.56,78.53
84971,11,3,528.31,26.42
84972,6,8,345.27,6.91
84972,7,6,439.56,17.58
84972,7,9,439.56,30.77
84972,6,6,345.27,13.81
84973,4,10,664.36,46.51
84973,4,9,664.36,33.22
84973,3,1,959.40,86.35
84974,13,6,236.78,0.00
84975,4,6,664.36,19.93
84976,19,1,798.36,0.00
84977,13,6,236.78,18.94
84978,12,4,491.65,44.25
84978,8,2,267.22,16.03
84979,8,6,267.22,10.69
84980,12,3,491.65,24.58
84981,7,6,439.56,39.56
84982,12,3,491.65,24.58
84983,16,3,872.56,26.18
84983,4,7,664.36,33.22
84984,12,1,491.65,19.67
84985,3,3,959.40,47.97
84986,13,3,236.78,9.47
84987,17,2,835.98,66.88
84988,1,10,190.94,0.00
84988,7,8,439.56,21.98
84988,18,9,817.73,81.77
84989,5,2,105.06,1.05
84990,20,1,904.09,72.33
84991,17,5,835.98,33.44
84992,16,8,872.56,69.80
84993,2,1,229.05,9.16
84993,19,7,798.36,47.90
84993,13,7,236.78,2.37
84994,19,10,798.36,15.97
84995,3,3,959.40,28.78
84996,4,4,664.36,13.29
84997,18,1,817.73,40.89
84997,9,7,247.20,9.89
84998,19,2,798.36,79.84
84998,18,6,817.73,24.53
84999,1,2,190.94,3.82
85000,13,10,236.78,7.10
85001,20,3,904.09,0.00
85001,3,2,959.40,28.78
85002,4,10,664.36,33.22
85003,8,10,267.22,2.67
85004,11,7,528.31,0.00
85004,16,7,872.56,43.63
85004,18,2,817.73,73.60
85005,14,5,193.47,11.61
85006,8,2,267.22,16.03
85007,6,10,345.27,27.62
85007,5,7,105.06,5.25
85008,8,7,267.22,26.72
85009,5,2,105.06,3.15
85009,6,1,345.27,31.07
85009,10,3,820.94,49.26
85010,7,10,439.56,8.79
85010,7,7,439.56,30.77
85011,2,6,229.05,0.00
85012,14,8,193.47,11.61
85013,15,8,252.50,20.20
85013,14,4,193.47,11.61
85014,4,10,664.36,66.44
85015,19,5,798.36,15.97
85015,8,6,267.22,5.34
85015,2,9,229.05,0.00
85016,19,9,798.36,39.92
85016,3,3,959.40,28.78
85017,18,4,817.73,40.89
85018,11,4,528.31,26.42
85019,14,10,193.47,7.74
85019,15,3,252.50,22.72
85020,6,7,345.27,0.00
85020,7,3,439.56,13.19
85020,9,7,247.20,19.78
85021,11,10,528.31,26.42
85022,20,2,904.09,18.08
85022,11,4,528.31,21.13
85022,14,5,193.47,19.35
85023,4,4,664.36,59.79
85023,12,9,491.65,4.92
85023,4,10,664.36,26.57
85024,5,9,105.06,8.40
85024,8,5,267.22,16.03
85024,14,6,193.47,11.61
85025,12,1,491.65,0.00
85025,1,3,190.94,17.18
85025,2,2,229.05,2.29
85026,16,2,872.56,78.53
85027,17,2,835.98,33.44
85027,13,6,236.78,16.57
85028,5,1,105.06,4.20
85028,15,9,252.50,12.63
85028,8,9,267.22,13.36
85029,18,8,817.73,8.18
85030,12,2,491.65,39.33
85030,9,10,247.20,14.83
85030,1,1,190.94,13.37
85031,5,7,105.06,9.46
85031,11,4,528.31,42.26
85031,14,4,193.47,1.93
85032,18,10,817.73,49.06
85032,20,2,904.09,18.08
85033,20,4,904.09,72.33
85034,1,10,190.94,11.46
85034,17,8,835.98,58.52
85034,1,7,190.94,0.00
85035,1,1,190.94,9.55
85035,19,9,798.36,7.98
85035,12,5,491.65,39.33
85036,16,1,872.56,69.80
85037,9,7,247.20,4.94
85037,7,10,439.56,17.58
85037,6,2,345.27,3.45
85038,16,9,872.56,61.08
85039,3,3,959.40,9.59
85039,8,9,267.22,8.02
85039,7,3,439.56,0.00
85039,2,4,229.05,22.91
85040,6,9,345.27,3.45
85040,15,10,252.50,12.63
85040,7,7,439.56,26.37
85041,2,9,229.05,20.61
85041,7,3,439.56,21.98
85042,8,2,267.22,18.71
85042,16,2,872.56,87.26
85042,9,7,247.20,2.47
85043,3,4,959.40,76.75
85043,12,5,491.65,9.83
85044,10,10,820.94,73.88
85044,5,5,105.06,8.40
85044,1,2,190.94,0.00
85045,2,3,229.05,22.91
85046,3,5,959.40,47.97
85047,8,8,267.22,0.00
85047,4,4,664.36,33.22
85047,17,9,835.98,83.60
85048,10,4,820.94,32.84
85048,5,4,105.06,0.00
85048,10,2,820.94,73.88
85048,6,6,345.27,0.00
85049,5,9,105.06,6.30
85050,5,2,105.06,7.35
85050,10,6,820.94,24.63
85051,16,1,872.56,61.08
85052,9,6,247.20,0.00
85052,19,7,798.36,31.93
85052,8,2,267.22,24.05
85052,7,3,439.56,17.58
85053,7,7,439.56,39.56
85054,7,6,439.56,13.19
85055,5,9,105.06,0.00
85056,15,3,252.50,0.00
85056,13,5,236.78,14.21
85056,16,5,872.56,43.63
85057,20,5,904.09,54.25
85057,4,4,664.36,33.22
85057,16,4,872.56,69.80
85058,6,5,345.27,27.62
85059,13,8,236.78,9.47
85059,14,4,193.47,3.87
85059,2,8,229.05,0.00
85060,20,1,904.09,27.12
85061,16,2,872.56,69.80
85062,15,1,252.50,25.25
85063,3,8,959.40,38.38
85064,4,6,664.36,26.57
85065,10,9,820.94,82.09
85065,4,4,664.36,46.51
85065,2,2,229.05,2.29
85066,14,8,193.47,13.54
85066,14,5,193.47,11.61
85067,11,10,528.31,5.28
85067,16,8,872.56,34.90
85067,14,3,193.47,13.54
85068,1,7,190.94,3.82
85069,10,4,820.94,57.47
85069,13,5,236.78,23.68
85070,2,2,229.05,2.29
85070,13,2,236.78,7.10
85070,9,8,247.20,12.36
85071,20,2,904.09,0.00
85072,11,3,528.31,31.70
85072,15,3,252.50,25.25
85072,12,3,491.65,24.58
85072,7,4,439.56,17.58
85073,9,1,247.20,12.36
85073,14,7,193.47,1.93
85073,16,4,872.56,87.26
85074,10,1,820.94,65.68
85075,19,6,798.36,15.97
85076,17,8,835.98,75.24
85076,4,9,664.36,33.22
85076,1,4,190.94,19.09
85077,9,4,247.20,22.25
85078,12,3,491.65,49.17
85078,11,5,528.31,26.42
85078,19,6,798.36,39.92
85079,11,4,528.31,42.26
85079,10,6,820.94,73.88
85079,16,2,872.56,17.45
85080,18,8,817.73,65.42
85081,19,1,798.36,79.84
85081,11,4,528.31,42.26
85082,7,9,439.56,4.40
85083,13,5,236.78,9.47
85084,14,8,193.47,19.35
85085,15,7,252.50,22.72
85086,13,6,236.78,14.21
85087,19,4,798.36,47.90
85087,1,10,190.94,17.18
85087,13,1,236.78,14.21
85088,18,5,817.73,73.60
85088,18,2,817.73,49.06
85088,19,5,798.36,7.98
85089,6,4,345.27,24.17
85090,4,6,664.36,39.86
85090,13,6,236.78,16.57
85090,3,9,959.40,9.59
85091,4,10,664.36,59.79
85091,14,3,193.47,17.41
85092,12,5,491.65,0.00
85092,9,9,247.20,17.30
85093,19,4,798.36,0.00
85094,18,3,817.73,32.71
85095,13,6,236.78,18.94
85096,15,5,252.50,2.53
85097,7,5,439.56,4.40
85097,3,2,959.40,9.59
85098,1,6,190.94,3.82
85099,17,1,835.98,50.16
85099,20,4,904.09,36.16
85100,5,2,105.06,1.05
85101,2,2,229.05,22.91
85102,7,10,439.56,30.77
85103,9,2,247.20,2.47
85104,15,1,252.50,15.15
85104,12,9,491.65,9.83
85105,7,2,439.56,35.16
85105,2,3,229.05,0.00
85105,3,2,959.40,76.75
85106,2,4,229.05,20.61
85107,14,8,193.47,3.87
85107,2,4,229.05,9.16
85107,1,10,190.94,3.82
85108,3,6,959.40,9.59
85108,11,9,528.31,52.83
85108,11,6,528.31,47.55
85109,6,8,345.27,24.17
85110,7,1,439.56,39.56
85110,12,2,491.65,49.17
85111,11,1,528.31,10.57
85112,17,5,835.98,75.24
85113,19,1,798.36,23.95
85114,13,10,236.78,0.00
85115,8,8,267.22,21.38
85116,7,3,439.56,43.96
85116,12,10,491.65,49.17
85117,16,1,872.56,43.63
85117,9,10,247.20,12.36
85118,18,1,817.73,65.42
85119,19,1,798.36,79.84
85119,8,8,267.22,10.69
85119,11,5,528.31,10.57
85119,2,5,229.05,2.29
85120,15,1,252.50,22.72
85120,2,2,229.05,20.61
85120,8,7,267.22,10.69
85121,19,4,798.36,39.92
85122,20,5,904.09,45.20
85123,14,9,193.47,17.41
85123,12,9,491.65,29.50
85123,17,7,835.98,33.44
85123,8,10,267.22,10.69
85124,19,2,798.36,7.98
85124,7,3,439.56,21.98
85125,15,6,252.50,5.05
85125,4,1,664.36,53.15
85126,3,2,959.40,67.16
85126,11,9,528.31,47.55
85127,5,9,105.06,2.10
85127,13,3,236.78,4.74
85128,4,2,664.36,33.22
85129,13,1,236.78,4.74
85129,2,6,229.05,18.32
85129,6,2,345.27,6.91
85129,13,8,236.78,0.00
85130,9,10,247.20,2.47
85130,5,10,105.06,5.25
85131,9,7,247.20,17.30
85131,10,4,820.94,57.47
85132,9,10,247.20,0.00
85132,19,9,798.36,47.90
85133,2,8,229.05,20.61
85134,17,4,835.98,25.08
85134,15,9,252.50,0.00
85135,13,7,236.78,0.00
85135,10,10,820.94,24.63
85135,13,9,236.78,4.74
85136,11,7,528.31,52.83
85136,11,8,528.31,0.00
85137,1,9,190.94,17.18
85137,9,8,247.20,17.30
85137,12,4,491.65,0.00
85138,10,5,820.94,49.26
85138,12,3,491.65,19.67
85138,18,3,817.73,57.24
85139,16,10,872.56,26.18
85139,3,5,959.40,76.75
85140,12,4,491.65,29.50
85141,2,2,229.05,0.00
85141,11,4,528.31,47.55
85141,13,8,236.78,16.57
85141,4,9,664.36,6.64
85142,19,5,798.36,15.97
85142,17,10,835.98,33.44
85143,3,5,959.40,47.97
85143,1,6,190.94,3.82
85143,19,4,798.36,39.92
85144,14,5,193.47,7.74
85144,6,4,345.27,13.81
85144,1,4,190.94,3.82
85144,8,10,267.22,21.38
85145,9,3,247.20,2.47
85145,12,8,491.65,0.00
85145,11,4,528.31,26.42
85146,9,2,247.20,12.36
85147,16,1,872.56,8.73
85148,11,9,528.31,52.83
85149,4,3,664.36,0.00
85149,7,2,439.56,43.96
85150,3,8,959.40,0.00
85151,18,10,817.73,57.24
85151,6,4,345.27,34.53
85152,19,10,798.36,15.97
85152,13,6,236.78,0.00
85152,3,2,959.40,95.94
85153,6,6,345.27,3.45
85153,19,4,798.36,79.84
85153,5,7,105.06,4.20
85154,2,9,229.05,6.87
85154,12,7,491.65,39.33
85155,14,7,193.47,19.35
85156,9,4,247.20,19.78
85157,11,1,528.31,5.28
85157,2,3,229.05,13.74
85157,18,9,817.73,0.00
85158,9,9,247.20,9.89
85159,15,8,252.50,22.72
85160,14,4,193.47,19.35
85161,16,4,872.56,78.53
85162,18,3,817.73,40.89
85163,15,8,252.50,10.10
85164,5,6,105.06,5.25
85165,11,1,528.31,42.26
85165,14,1,193.47,1.93
85166,20,1,904.09,27.12
85167,17,9,835.98,0.00
85167,8,4,267.22,10.69
85168,19,1,798.36,79.84
85168,13,3,236.78,9.47
85169,19,7,798.36,15.97
85170,7,3,439.56,43.96
85170,6,3,345.27,20.72
85170,6,1,345.27,31.07
85171,18,7,817.73,73.60
85171,17,8,835.98,33.44
85171,9,10,247.20,7.42
85172,8,1,267.22,18.71
85172,20,1,904.09,36.16
85172,11,7,528.31,10.57
85173,4,3,664.36,59.79
85174,18,8,817.73,0.00
85174,19,1,798.36,7.98
85174,19,6,798.36,23.95
85175,10,4,820.94,73.88
85176,18,1,817.73,8.18
85177,11,10,528.31,10.57
85177,4,7,664.36,66.44
85178,7,10,439.56,4.40
85179,2,2,229.05,22.91
85179,12,8,491.65,0.00
85180,20,8,904.09,18.08
85181,16,2,872.56,87.26
85181,1,4,190.94,11.46
85181,4,6,664.36,0.00
85182,14,4,193.47,19.35
85183,4,10,664.36,53.15
85184,5,5,105.06,7.35
85184,14,3,193.47,13.54
85184,10,2,820.94,8.21
85185,5,1,105.06,9.46
85186,16,1,872.56,78.53
85187,4,4,664.36,53.15
85188,15,3,252.50,25.25
85188,8,5,267.22,16.03
85189,14,2,193.47,1.93
85189,20,8,904.09,54.25
85189,3,5,959.40,0.00
85189,14,7,193.47,17.41
85190,15,6,252.50,20.20
85191,19,3,798.36,23.95
85191,11,5,528.31,36.98
85192,1,5,190.94,1.91
85193,8,9,267.22,10.69
85194,2,4,229.05,0.00
85194,11,9,528.31,21.13
85194,17,1,835.98,83.60
85194,17,9,835.98,8.36
85195,13,4,236.78,18.94
85196,13,5,236.78,23.68
85197,6,3,345.27,3.45
85198,7,1,439.56,17.58
85199,10,10,820.94,8.21
85200,8,2,267.22,5.34
85200,3,8,959.40,57.56
85201,20,1,904.09,81.37
85201,1,4,190.94,3.82
85201,11,10,528.31,10.57
85202,5,4,105.06,2.10
85203,8,8,267.22,18.71
85204,19,7,798.36,79.84
85205,8,7,267.22,13.36
85206,20,6,904.09,54.25
85207,17,9,835.98,66.88
85207,6,8,345.27,24.17
85208,9,9,247.20,17.30
85208,5,8,105.06,9.46
85208,2,3,229.05,4.58
85209,18,7,817.73,24.53
85210,1,9,190.94,5.73
85210,20,10,904.09,63.29
85211,1,5,190.94,15.28
85212,5,7,105.06,8.40
85212,17,6,835.98,83.60
85212,3,3,959.40,67.16
85213,9,8,247.20,9.89
85214,11,5,528.31,31.70
85215,14,2,193.47,3.87
85216,18,10,817.73,32.71
85216,14,7,193.47,11.61
85216,9,6,247.20,4.94
85217,18,7,817.73,32.71
85218,9,2,247.20,19.78
85218,18,2,817.73,73.60
85218,6,3,345.27,13.81
85218,13,3,236.78,4.74
85219,15,1,252.50,25.25
85220,17,2,835.98,66.88
85221,9,4,247.20,4.94
85222,5,5,105.06,10.51
85222,18,2,817.73,73.60
85222,20,10,904.09,63.29
85223,5,9,105.06,2.10
85224,17,4,835.98,41.80
85224,2,4,229.05,22.91
85225,9,3,247.20,2.47
85225,15,6,252.50,0.00
85225,5,4,105.06,6.30
85226,14,7,193.47,13.54
85227,14,3,193.47,1.93
85227,13,4,236.78,7.10
85227,18,3,817.73,49.06
85227,17,4,835.98,83.60
85228,5,8,105.06,1.05
85229,2,2,229.05,0.00
85229,16,1,872.56,69.80
85229,8,4,267.22,2.67
85230,15,1,252.50,12.63
85230,14,7,193.47,1.93
85230,7,5,439.56,30.77
85231,7,1,439.56,17.58
85231,3,4,959.40,95.94
85231,1,8,190.94,19.09
85232,7,1,439.56,39.56
85232,12,2,491.65,24.58
85232,13,9,236.78,16.57
85232,14,10,193.47,1.93
85233,10,8,820.94,24.63
85233,4,1,664.36,13.29
85233,10,3,820.94,82.09
85234,11,8,528.31,21.13
85234,8,6,267.22,24.05
85234,1,10,190.94,7.64
85235,10,2,820.94,73.88
85235,10,2,820.94,0.00
85236,4,5,664.36,46.51
85236,19,4,798.36,7.98
85236,16,4,872.56,43.63
85237,10,4,820.94,82.09
85238,3,5,959.40,76.75
85238,10,10,820.94,24.63
85238,9,3,247.20,24.72
85239,20,5,904.09,36.16
85239,9,1,247.20,14.83
85239,10,6,820.94,8.21
85240,17,9,835.98,8.36
85241,2,5,229.05,11.45
85242,4,9,664.36,33.22
85243,16,4,872.56,26.18
85244,16,10,872.56,34.90
85245,16,2,872.56,34.90
85245,2,4,229.05,4.58
85246,8,1,267.22,21.38
85247,19,4,798.36,0.00
85248,2,9,229.05,2.29
85248,19,4,798.36,63.87
85248,3,4,959.40,47.97
85249,19,8,798.36,71.85
85249,15,6,252.50,5.05
85249,5,1,105.06,3.15
85250,19,6,798.36,55.89
85250,12,1,491.65,14.75
85250,18,7,817.73,16.35
85251,4,6,664.36,13.29
85251,12,2,491.65,24.58
85251,6,3,345.27,34.53
85252,11,5,528.31,10.57
85252,10,8,820.94,24.63
85253,16,3,872.56,17.45
85253,13,4,236.78,18.94
85254,4,2,664.36,46.51
85255,10,9,820.94,24.63
85255,8,1,267.22,0.00
85255,11,8,528.31,10.57
85256,7,6,439.56,0.00
85256,13,4,236.78,14.21
85256,5,6,105.06,9.46
85257,10,5,820.94,82.09
85258,16,2,872.56,17.45
85258,6,7,345.27,34.53
85259,18,6,817.73,40.89
85259,6,5,345.27,0.00
85259,6,2,345.27,3.45
85260,8,4,267.22,5.34
85260,1,10,190.94,11.46
85261,17,1,835.98,0.00
85262,17,2,835.98,58.52
85263,4,10,664.36,66.44
85263,8,7,267.22,21.38
85263,11,3,528.31,52.83
85264,11,2,528.31,5.28
85264,11,9,528.31,15.85
85264,16,4,872.56,52.35
85265,13,7,236.78,7.10
85266,7,3,439.56,21.98
85266,12,4,491.65,29.50
85266,15,8,252.50,7.57
85267,1,4,190.94,1.91
85268,5,2,105.06,9.46
85269,12,10,491.65,29.50
85269,11,5,528.31,0.00
85270,1,4,190.94,17.18
85271,10,1,820.94,16.42
85271,5,4,105.06,5.25
85272,3,2,959.40,38.38
85273,4,3,664.36,0.00
85273,6,1,345.27,6.91
85273,8,3,267.22,26.72
85274,3,8,959.40,9.59
85275,17,1,835.98,25.08
85276,1,9,190.94,0.00
85276,1,10,190.94,15.28
85277,12,7,491.65,49.17
85277,3,6,959.40,86.35
85277,20,2,904.09,36.16
85278,2,6,229.05,16.03
85279,6,3,345.27,34.53
85280,3,1,959.40,47.97
85281,6,6,345.27,24.17
85281,19,9,798.36,55.89
85282,15,2,252.50,17.68
85283,18,1,817.73,32.71
85284,7,8,439.56,43.96
85284,19,2,798.36,39.92
85284,10,5,820.94,8.21
85285,3,1,959.40,9.59
85285,2,2,229.05,9.16
85286,9,6,247.20,19.78
85286,3,10,959.40,9.59
85287,12,10,491.65,19.67
85288,2,6,229.05,9.16
85288,5,10,105.06,0.00
85289,19,3,798.36,47.90
85290,16,2,872.56,87.26
85290,19,1,798.36,71.85
85291,17,7,835.98,66.88
85292,18,9,817.73,57.24
85292,12,4,491.65,14.75
85292,18,2,817.73,81.77
85293,3,7,959.40,9.59
85293,11,10,528.31,5.28
85293,10,2,820.94,8.21
85294,16,2,872.56,78.53
85295,16,2,872.56,43.63
85296,4,5,664.36,0.00
85296,2,10,229.05,13.74
85296,4,6,664.36,66.44
85297,2,10,229.05,16.03
85298,18,4,817.73,24.53
85299,5,1,105.06,6.30
85300,16,2,872.56,0.00
85301,9,9,247.20,0.00
85301,4,3,664.36,46.51
85301,6,3,345.27,3.45
85302,9,7,247.20,4.94
85303,4,4,664.36,6.64
85303,12,4,491.65,19.67
85304,8,3,267.22,8.02
85304,6,2,345.27,13.81
85304,14,3,193.47,9.67
85305,19,10,798.36,23.95
85305,16,7,872.56,52.35
85306,9,9,247.20,12.36
85307,9,1,247.20,2.47
85307,10,5,820.94,73.88
85307,19,5,798.36,71.85
85308,9,9,247.20,24.72
85308,2,6,229.05,18.32
85308,1,1,190.94,9.55
85309,12,6,491.65,34.42
85309,13,5,236.78,2.37
85310,18,8,817.73,16.35
85310,6,7,345.27,13.81
85311,4,6,664.36,26.57
85311,10,9,820.94,8.21
85312,18,5,817.73,81.77
85312,8,3,267.22,18.71
85313,7,8,439.56,8.79
85313,12,7,491.65,29.50
85313,6,4,345.27,20.72
85314,6,7,345.27,6.91
85315,12,1,491.65,49.17
85315,15,6,252.50,22.72
85315,15,10,252.50,2.53
85316,3,2,959.40,38.38
85316,8,7,267.22,10.69
85316,9,9,247.20,14.83
85317,19,10,798.36,23.95
85317,2,3,229.05,4.58
85318,15,10,252.50,10.10
85319,12,6,491.65,39.33
85320,5,10,105.06,6.30
85320,3,6,959.40,9.59
85320,14,6,193.47,7.74
85321,6,4,345.27,0.00
85321,8,5,267.22,0.00
85321,11,9,528.31,21.13
85322,9,8,247.20,9.89
85322,15,6,252.50,22.72
85322,10,4,820.94,41.05
85322,14,6,193.47,1.93
85323,5,6,105.06,6.30
85324,4,1,664.36,0.00
85324,1,7,190.94,3.82
85325,13,4,236.78,0.00
85325,16,6,872.56,34.90
85325,11,6,528.31,52.83
85326,11,5,528.31,47.55
85326,11,5,528.31,52.83
85326,7,7,439.56,13.19
85327,15,6,252.50,12.63
85328,16,2,872.56,26.18
85329,11,4,528.31,26.42
85330,5,6,105.06,8.40
85330,7,3,439.56,8.79
85330,13,6,236.78,0.00
85331,12,2,491.65,49.17
85332,16,2,872.56,34.90
85333,4,1,664.36,19.93
85333,2,7,229.05,4.58
85334,20,7,904.09,81.37
85335,16,2,872.56,0.00
85336,11,9,528.31,0.00
85336,16,10,872.56,87.26
85336,20,2,904.09,72.33
85337,10,4,820.94,65.68
85337,7,6,439.56,39.56
85337,13,6,236.78,7.10
85338,16,10,872.56,87.26
85339,1,3,190.94,0.00
85340,5,4,105.06,10.51
85341,1,4,190.94,0.00
85341,13,3,236.78,16.57
85341,17,8,835.98,8.36
85342,9,2,247.20,24.72
85343,20,3,904.09,54.25
85344,6,7,345.27,10.36
85345,8,1,267.22,18.71
85345,12,2,491.65,29.50
85345,2,1,229.05,20.61
85346,20,2,904.09,0.00
85347,1,8,190.94,5.73
85348,2,5,229.05,13.74
85349,2,8,229.05,16.03
85350,5,9,105.06,3.15
85351,4,6,664.36,46.51
85352,5,10,105.06,3.15
85353,13,10,236.78,4.74
85354,1,2,190.94,15.28
85354,15,3,252.50,15.15
85355,20,9,904.09,36.16
85356,20,4,904.09,81.37
85357,5,2,105.06,9.46
85357,16,7,872.56,43.63
85358,15,4,252.50,10.10
85359,18,6,817.73,73.60
85359,19,10,798.36,15.97
85359,20,6,904.09,45.20
85360,19,6,798.36,55.89
85360,12,10,491.65,49.17
85360,17,4,835.98,25.08
85361,3,1,959.40,0.00
85362,18,8,817.73,40.89
85362,19,1,798.36,31.93
85363,1,2,190.94,19.09
85364,1,9,190.94,1.91
85364,8,9,267.22,8.02
85365,2,4,229.05,0.00
85366,8,2,267.22,8.02
85366,2,3,229.05,18.32
85366,19,6,798.36,55.89
85367,16,5,872.56,0.00
85367,5,9,105.06,2.10
85367,19,7,798.36,55.89
85368,5,8,105.06,5.25
85368,15,1,252.50,10.10
85368,8,9,267.22,13.36
85369,4,10,664.36,26.57
85369,17,3,835.98,75.24
85369,15,1,252.50,25.25
85370,11,10,528.31,26.42
85370,18,5,817.73,40.89
85371,12,4,491.65,14.75
85372,15,2,252.50,20.20
85372,10,2,820.94,16.42
85373,6,10,345.27,0.00
85373,6,7,345.27,6.91
85373,1,1,190.94,7.64
85374,17,1,835.98,75.24
85375,2,8,229.05,4.58
85375,15,1,252.50,10.10
85375,3,3,959.40,19.19
85376,12,9,491.65,9.83
85376,17,3,835.98,16.72
85376,7,8,439.56,13.19
85377,16,1,872.56,52.35
85377,10,1,820.94,0.00
85378,2,3,229.05,6.87
85379,19,7,798.36,39.92
85379,10,6,820.94,41.05
85379,7,10,439.56,35.16
85380,10,5,820.94,8.21
85380,12,2,491.65,39.33
85380,6,9,345.27,0.00
85381,5,3,105.06,6.30
85381,3,8,959.40,9.59
85381,13,1,236.78,4.74
85382,17,9,835.98,33.44
85383,17,7,835.98,50.16
85384,1,5,190.94,13.37
85384,6,9,345.27,10.36
85384,19,1,798.36,0.00
85385,8,3,267.22,26.72
85385,17,3,835.98,8.36
85385,11,9,528.31,47.55
85386,2,9,229.05,16.03
85386,12,9,491.65,14.75
85387,16,1,872.56,78.53
85387,3,10,959.40,57.56
85387,14,6,193.47,1.93
85388,11,8,528.31,0.00
85389,1,10,190.94,15.28
85389,5,8,105.06,5.25
85389,9,10,247.20,9.89
85389,7,2,439.56,26.37
85390,19,2,798.36,79.84
85390,7,7,439.56,13.19
85390,5,1,105.06,7.35
85391,17,4,835.98,33.44
85391,13,5,236.78,18.94
85391,11,9,528.31,52.83
85392,11,1,528.31,42.26
85393,19,6,798.36,31.93
85393,1,4,190.94,11.46
85393,6,4,345.27,20.72
85394,12,10,491.65,39.33
85394,6,1,345.27,17.26
85395,11,8,528.31,36.98
85395,2,6,229.05,18.32
85395,15,6,252.50,25.25
85396,11,5,528.31,21.13
85396,5,3,105.06,6.30
85397,13,8,236.78,23.68
85398,12,7,491.65,14.75
85398,14,6,193.47,13.54
85399,15,1,252.50,0.00
85400,14,2,193.47,19.35
85400,20,2,904.09,36.16
85401,20,10,904.09,63.29
85402,4,7,664.36,59.79
85403,20,2,904.09,90.41
85404,2,1,229.05,6.87
85405,17,2,835.98,16.72
85405,13,2,236.78,23.68
85405,18,9,817.73,40.89
85406,9,6,247.20,0.00
85407,1,9,190.94,17.18
85407,12,10,491.65,19.67
85407,11,9,528.31,0.00
85408,9,10,247.20,24.72
85409,1,9,190.94,15.28
85410,10,8,820.94,73.88
85410,13,8,236.78,0.00
85410,9,2,247.20,14.83
85411,20,8,904.09,45.20
85411,12,6,491.65,9.83
85411,9,9,247.20,12.36
85412,7,7,439.56,39.56
85413,11,1,528.31,0.00
85413,14,8,193.47,19.35
85413,15,7,252.50,2.53
85413,2,9,229.05,9.16
85414,3,8,959.40,76.75
85415,18,3,817.73,16.35
85416,17,9,835.98,41.80
85416,15,10,252.50,7.57
85416,7,1,439.56,39.56
85416,1,4,190.94,19.09
85417,9,6,247.20,17.30
85417,9,9,247.20,4.94
85418,8,4,267.22,0.00
85419,8,10,267.22,24.05
85420,16,2,872.56,69.80
85421,9,2,247.20,17.30
85421,9,6,247.20,22.25
85421,14,2,193.47,13.54
85422,5,5,105.06,3.15
85423,10,3,820.94,41.05
85424,15,10,252.50,0.00
85424,3,4,959.40,38.38
85424,15,3,252.50,17.68
85425,18,6,817.73,24.53
85426,13,8,236.78,21.31
85426,16,2,872.56,17.45
85426,14,8,193.47,0.00
